"Sl_No","Acceleration","Air Quality","Distance","Fall","Humidity","Motion Detected","Object Detected","Temperature"
"4245","0","184.444077","95","False","0","False","False","0"
"1634","0","181.882904","95","False","0","False","False","0"
"4042","0","179.351288","94","False","0","False","False","0"
"4064","0","184.444077","95","False","0","False","False","0"
"2454","0","176.848892","95","False","0","False","False","0"
"2180","0","179.351288","95","False","0","False","False","0"
"4285","0","192.307541","95","False","0","False","False","0"
"5101","0","197.703064","95","False","0","False","False","0"
"4525","0","192.307541","94","False","0","False","False","0"
"3061","0","181.882904","94","False","0","False","False","0"
"5161","0","197.703064","95","False","0","False","False","0"
"3441","0","192.307541","95","False","0","False","False","0"
"4988","0","197.703064","94","False","0","False","False","0"
"2687","0","176.848892","95","False","0","False","False","0"
"2247","0","176.848892","94","False","0","False","False","0"
"2313","0","176.848892","95","False","0","False","False","0"
"3131","0","181.882904","95","False","0","False","False","0"
"3681","0","181.882904","95","False","0","False","False","0"
"1493","0","176.848892","95","False","0","False","False","0"
"1476","0","174.375458","94","False","0","False","False","0"
"544","0","211.746002","94","False","0","False","False","0"
"5400","0","194.989822","95","False","0","False","False","0"
"5069","0","197.703064","77","False","0","False","False","0"
"4913","0","197.703064","94","False","0","False","False","0"
"5009","0","194.989822","95","False","0","False","False","0"
"1919","0","176.848892","95","False","0","False","False","0"
"2120","0","179.351288","94","False","0","False","False","0"
"3050","0","181.882904","95","False","0","False","False","0"
"910","0","136.483597","95","False","0","False","False","0"
"4476","0","192.307541","95","False","0","False","False","0"
"2622","0","176.848892","94","False","0","False","False","0"
"3014","0","181.882904","94","False","0","False","False","0"
"1421","0","174.375458","95","False","0","False","False","0"
"2417","0","176.848892","94","False","0","False","False","0"
"3986","0","176.848892","94","False","0","False","False","0"
"2776","0","176.848892","95","False","0","False","False","0"
"4619","0","197.703064","94","False","0","False","False","0"
"1854","0","176.848892","94","False","0","False","False","0"
"1177","0","162.432129","94","False","0","False","False","0"
"2448","0","176.848892","95","False","0","False","False","0"
"2661","0","176.848892","94","False","0","False","False","0"
"4310","0","192.307541","95","False","0","False","False","0"
"4658","0","197.703064","95","False","0","False","False","0"
"4293","0","192.307541","95","False","0","False","False","0"
"358","0","211.746002","95","False","0","False","False","0"
"431","0","181.882904","95","False","0","False","False","0"
"5145","0","197.703064","94","False","0","False","False","0"
"3072","0","181.882904","95","False","0","False","False","0"
"4209","0","187.034973","95","False","0","False","False","0"
"2755","0","176.848892","95","False","0","False","False","0"
"4288","0","192.307541","95","False","0","False","False","0"
"3353","0","192.307541","95","False","0","False","False","0"
"5300","0","194.989822","95","False","0","False","False","0"
"5086","0","203.223923","95","False","0","False","False","0"
"3456","0","192.307541","95","False","0","False","False","0"
"269","0","318.933685","71","False","0","False","False","0"
"1766","0","176.848892","95","False","0","False","False","0"
"3658","0","181.882904","94","False","0","False","False","0"
"91","3","248.892624","0","True","0","True","False","0"
"1046","0","157.847397","95","False","0","False","False","0"
"1455","0","174.375458","95","False","0","False","False","0"
"5292","0","192.307541","94","False","0","False","False","0"
"3646","0","181.882904","95","False","0","False","False","0"
"2759","0","176.848892","95","False","0","False","False","0"
"1544","0","176.848892","95","False","0","False","False","0"
"1075","0","176.848892","95","False","0","False","False","0"
"775","0","153.369461","95","False","0","True","False","0"
"5135","0","197.703064","95","False","0","False","False","0"
"2453","0","176.848892","95","False","0","False","False","0"
"4038","0","179.351288","95","False","0","False","False","0"
"2476","0","176.848892","94","False","0","False","False","0"
"2138","0","179.351288","95","False","0","False","False","0"
"371","0","211.746002","95","False","0","False","False","0"
"5116","0","194.989822","74","False","0","False","False","0"
"1420","0","176.848892","94","False","0","False","False","0"
"2487","0","176.848892","94","False","0","False","False","0"
"3035","0","181.882904","94","False","0","False","False","0"
"3098","0","181.882904","95","False","0","False","False","0"
"2208","0","179.351288","95","False","0","False","False","0"
"495","0","206.032181","95","False","0","False","False","0"
"3761","0","181.882904","95","False","0","False","False","0"
"883","0","115.763702","94","False","0","False","False","0"
"5219","0","197.703064","95","False","0","False","False","0"
"2361","0","174.375458","94","False","0","False","False","0"
"3200","0","176.848892","94","False","0","False","False","0"
"1702","0","176.848892","94","False","0","False","False","0"
"996","0","153.369461","94","False","0","False","False","0"
"3414","0","197.703064","94","False","0","False","False","0"
"1775","0","176.848892","95","False","0","False","False","0"
"2707","0","176.848892","94","False","0","False","False","0"
"374","0","211.746002","95","False","0","False","False","0"
"1443","0","174.375458","82","False","0","False","False","0"
"4299","0","189.656082","94","False","0","False","False","0"
"5165","0","203.223923","95","False","0","False","False","0"
"508","0","211.746002","95","False","0","False","False","0"
"4076","0","181.882904","95","False","0","False","False","0"
"4637","0","194.989822","95","False","0","False","False","0"
"4147","0","181.882904","95","False","0","False","False","0"
"4583","0","192.307541","95","False","0","False","False","0"
"5027","0","203.223923","94","False","0","False","False","0"
"1704","0","176.848892","95","False","0","False","False","0"
"4260","0","192.307541","95","False","0","False","False","0"
"5167","0","203.223923","95","False","0","False","False","0"
"4931","0","194.989822","95","False","0","False","False","0"
"1308","0","160.126266","94","False","0","False","False","0"
"2772","0","176.848892","95","False","0","False","False","0"
"1985","0","181.882904","95","False","0","False","False","0"
"180","0","348.672852","194","False","0","False","False","0"
"4646","0","203.223923","95","False","0","False","False","0"
"2060","0","179.351288","94","False","0","False","False","0"
"235","0","339.942139","55","False","0","False","False","0"
"84","0","299.048889","17","False","0","False","False","0"
"942","0","144.725494","95","False","0","False","False","0"
"5106","0","197.703064","95","False","0","False","False","0"
"179","0","348.672852","219","False","0","False","False","0"
"5160","0","203.223923","95","False","0","False","False","0"
"2572","0","176.848892","95","False","0","False","False","0"
"751","0","157.847397","95","False","0","True","False","0"
"94","0","255.587173","0","False","0","False","False","0"
"2232","0","176.848892","94","False","0","False","False","0"
"4846","0","197.703064","95","False","0","False","False","0"
"1060","0","176.848892","95","False","0","False","False","0"
"3585","0","181.882904","94","False","0","False","False","0"
"182","0","348.672852","220","False","0","False","False","0"
"3992","0","176.848892","95","False","0","False","False","0"
"402","0","197.703064","94","False","0","False","False","0"
"4308","0","192.307541","94","False","0","False","False","0"
"4220","0","189.656082","95","False","0","False","False","0"
"4623","0","197.703064","95","False","0","False","False","0"
"3055","0","179.351288","95","False","0","False","False","0"
"3532","0","181.882904","94","False","0","False","False","0"
"5366","0","194.989822","95","False","0","False","False","0"
"2577","0","176.848892","94","False","0","False","False","0"
"4580","0","194.989822","95","False","0","False","False","0"
"4705","0","203.223923","95","False","0","True","False","0"
"1946","0","176.848892","95","False","0","False","False","0"
"4683","0","203.223923","95","False","0","False","False","0"
"4270","0","189.656082","95","False","0","False","False","0"
"652","0","176.848892","95","False","0","False","False","0"
"1982","0","179.351288","94","False","0","False","False","0"
"3555","0","181.882904","94","False","0","False","False","0"
"992","0","155.59523","95","False","0","False","False","0"
"3301","0","181.882904","95","False","0","False","False","0"
"673","0","176.848892","95","False","0","False","False","0"
"3390","0","211.746002","95","False","0","False","False","0"
"2802","0","176.848892","94","False","0","False","False","0"
"1019","0","153.369461","95","False","0","False","False","0"
"4499","0","192.307541","95","False","0","False","False","0"
"1583","0","181.882904","94","False","0","False","False","0"
"4991","0","194.989822","95","False","0","False","False","0"
"2183","0","179.351288","95","False","0","False","False","0"
"1873","0","176.848892","95","False","0","False","False","0"
"2597","0","181.882904","94","False","0","False","False","0"
"4527","0","192.307541","94","False","0","False","False","0"
"5286","0","194.989822","94","False","0","False","False","0"
"2483","0","176.848892","95","False","0","False","False","0"
"2994","0","181.882904","95","False","0","False","False","0"
